"subject" "activity" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-skewness()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-skewness()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-skewness()-X" "fBodyAccMag-std()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-skewness()" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-mad()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-mad()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-mad()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-mad()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-mad()-X" "tBodyAccMag-mad()" "tGravityAccMag-mad()" "tBodyAccJerkMag-mad()" "tBodyGyroMag-mad()" "tBodyGyroJerkMag-mad()" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-mad()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-mad()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-mad()-X" "fBodyAccMag-mad()" "fBodyBodyAccJerkMag-mad()" "fBodyBodyGyroMag-mad()" "fBodyBodyGyroJerkMag-mad()"
"11.LAYING" "11" "LAYING" "-0.108786578070175" "-0.98477733" "0.943017941403509" "0.112620189964912" "-0.97956560245614" "0.0122193853629825" "0.00277690502070175" "-0.985259108596491" "-0.041559989822807" "0.152019015929825" "-0.980836884561403" "-0.0412391429298246" "-0.0666957489649123" "-0.981724838421053" "-0.972891829473684" "-0.972891829473684" "-0.976504858596491" "-0.954713182807018" "-0.984476476666667" "-0.971403935438596" "-0.973576812807018" "-0.985322211929825" "0.251945472245614" "0.22603584097193" "-0.343470700842105" "-0.973882496666667" "-0.979564844210526" "-0.987122678245614" "0.00344999603508772" "0.0300169449866667" "-0.503377472982456" "-0.982640271929825" "-0.961434420701754" "-0.982424585438596" "0.104942477754386" "0.0963568933754386" "-0.285949468998246" "-0.976037695614035" "-0.547832928368421" "-0.975126531403509" "-0.546662084596491" "-0.954849053508772" "-0.231526052484211" "-0.983569468245614" "-0.419784054268421" "-0.972196873859649" "-0.971311176842105" "-0.986755605438597" "-0.990765579649123" "-0.984192606315789" "-0.980556499122807" "-0.972777455263158" "-0.982111784210526" "-0.987310479122807" "-0.982442644035088" "-0.959897432807018" "-0.983565520526316" "-0.990845724736842" "-0.986549063333333" "-0.985546507368421" "-0.976669260175439" "-0.976669260175439" "-0.979488937192982" "-0.951306616491228" "-0.987397279824561" "-0.973589287368421" "-0.971668077017544" "-0.98465262245614" "-0.973486716315789" "-0.983302949122807" "-0.983178937894737" "-0.982660631754386" "-0.963183902982456" "-0.977867391754386" "-0.973778327719298" "-0.972783665438597" "-0.960138593684211" "-0.983699675438596"
"12.LAYING" "12" "LAYING" "-0.108160125666667" "-0.95531868" "0.8033788345" "0.2750431984" "-0.936458309333333" "0.00774408308" "-0.0043714837772" "-0.969276283333333" "-0.0835537350333333" "0.14519184795" "-0.966090742" "-0.0410675310833333" "-0.0678909002816667" "-0.9671982025" "-0.936542686833333" "-0.936542686833333" "-0.962580915166667" "-0.935725715833333" "-0.962012018333333" "-0.951265971" "-0.954724801666667" "-0.955207641833333" "0.19137270056" "0.171474000866667" "-0.0782436515426667" "-0.963223332" "-0.967149695166667" "-0.972820011166667" "-0.017661749435" "0.0239504464626667" "-0.456978599216667" "-0.95256172" "-0.9456732415" "-0.969254585333333" "-0.0199866541433333" "0.0419799361083333" "-0.289479662783333" "-0.942133255166667" "-0.272025122866667" "-0.961653004" "-0.362330024192667" "-0.940373827666667" "-0.238530228616667" "-0.961911612333333" "-0.202905840733333" "-0.949072009333333" "-0.9483338435" "-0.958692528166667" "-0.974396492666667" "-0.9596439555" "-0.938340781833333" "-0.962639526833333" "-0.970629308166667" "-0.970725078166667" "-0.953873893833333" "-0.950157442166667" "-0.9692430665" "-0.965900370833333" "-0.969953929666667" "-0.971329147" "-0.943210119333333" "-0.943210119333333" "-0.966619941333333" "-0.931929724666667" "-0.9667227685" "-0.9506400405" "-0.948380833666667" "-0.9560047545" "-0.964703656833333" "-0.972713844666667" "-0.965372294333333" "-0.955343675666667" "-0.956424382333333" "-0.961609583" "-0.941546681766667" "-0.958136656" "-0.9392190415" "-0.959499645666667"
"13.LAYING" "13" "LAYING" "-0.104331864532258" "-0.968891989354839" "0.656400944354839" "0.598884988709677" "-0.957875244677419" "0.0183441894580645" "-0.00988389709596774" "-0.98541995" "-0.0966250701451613" "0.117819614790323" "-0.972143470322581" "-0.0417744000370968" "-0.0648770419677419" "-0.981404742903226" "-0.947944746612903" "-0.947944746612903" "-0.980066243387097" "-0.944687480967742" "-0.975113305645161" "-0.965843757258064" "-0.966295582741935" "-0.966960088387097" "0.0363424960967742" "0.0764724259225806" "0.167755544645161" "-0.980375137419355" "-0.980994601935484" "-0.98707817516129" "0.0656536996983871" "0.0584183074479032" "-0.469291262903226" "-0.968689729193548" "-0.969126880322581" "-0.973446792419355" "-0.042663103" "0.14650938193871" "0.212096408403226" "-0.949431319193548" "-0.0839882837693548" "-0.978044349516129" "-0.401214617222581" "-0.946133432096774" "-1.85935967741952e-05" "-0.972798632258065" "0.0507389154112903" "-0.950947949516129" "-0.950392995483871" "-0.971568146129032" "-0.975948136290323" "-0.959892863709677" "-0.95987646" "-0.980152342903226" "-0.983070657419355" "-0.987210445806452" "-0.96270462" "-0.967350513709677" "-0.973517339516129" "-0.978854747419355" "-0.989801549193548" "-0.985753869354839" "-0.95429775" "-0.95429775" "-0.98319171" "-0.939885001774194" "-0.978974535967742" "-0.947462328225806" "-0.945852135806452" "-0.973291638225806" "-0.981394261612903" "-0.983670049354839" "-0.983163389193548" "-0.959944126451613" "-0.969797214516129" "-0.973254978548387" "-0.954284213387097" "-0.97757439" "-0.952685936451613" "-0.972570188548387"
"14.LAYING" "14" "LAYING" "-0.0868333315509804" "-0.917501887333333" "0.48539692745098" "0.83656291" "-0.862136937254902" "-0.00831507059607843" "-0.0323601505045098" "-0.971473557058824" "-0.153423807745098" "0.149124058235294" "-0.957221015098039" "-0.0372677398193922" "-0.0566171868039216" "-0.970274962745098" "-0.856593119215686" "-0.856593119215686" "-0.966450909019608" "-0.913433185882353" "-0.964009921960784" "-0.930366906078431" "-0.927882307058824" "-0.911972655156863" "-0.149752054909804" "0.0313442249705882" "0.0406351140470588" "-0.969342124313725" "-0.968593195686275" "-0.973491388039216" "-0.231153333607843" "-0.0887922483196078" "-0.38454574045098" "-0.938087898235294" "-0.949107162941176" "-0.959740488627451" "-0.277833948752941" "0.023333252745098" "-0.0530948061352941" "-0.859606047058823" "-0.215392939372549" "-0.963607433921569" "-0.417542860254902" "-0.917760104901961" "-0.204266652294118" "-0.963666018039216" "-0.456272331627451" "-0.909697040980392" "-0.900331921686275" "-0.922298837568627" "-0.94877486372549" "-0.90130385627451" "-0.863035767843137" "-0.96812761745098" "-0.972431855490196" "-0.973696193529412" "-0.932499780588235" "-0.952296965294118" "-0.960216478627451" "-0.968042893529412" "-0.979711372941176" "-0.97504743627451" "-0.865148302156863" "-0.865148302156863" "-0.969971262156863" "-0.908800889215686" "-0.969584050588235" "-0.905221049156863" "-0.894055710980392" "-0.922832769019608" "-0.969113291372549" "-0.97491443" "-0.967606157647059" "-0.929955407058824" "-0.957790479803922" "-0.951883751960784" "-0.876208287843137" "-0.961536695294118" "-0.91693821627451" "-0.96228812"
"15.LAYING" "15" "LAYING" "-0.118530240291667" "-0.972255551527778" "0.899242553055556" "-0.0369192905555556" "-0.961509742916667" "0.0123984271386111" "-0.00443927981861111" "-0.981739386805556" "-0.0619700871944444" "0.113451899791667" "-0.957167680694444" "-0.0415878968152778" "-0.0624334556236111" "-0.97392395125" "-0.943314107916667" "-0.943314107916667" "-0.973644462777778" "-0.924043007638889" "-0.973650041666667" "-0.962461124305556" "-0.95156594625" "-0.971718824583333" "0.240597438814583" "0.0627474804925" "-0.247624266302778" "-0.970833221666667" "-0.97477568375" "-0.983949290694444" "0.0141056829361111" "0.00103397312222222" "-0.518919675" "-0.964310893611111" "-0.958190099861111" "-0.958224495416667" "-0.146020121881944" "0.000812185868055555" "-0.211341700642222" "-0.94550856" "-0.341265131909722" "-0.972530077916667" "-0.452850468556806" "-0.923682244861111" "-0.241156568113889" "-0.972645710694444" "-0.327270849034861" "-0.962759422361111" "-0.929586835277778" "-0.974821673611111" "-0.986036192361111" "-0.950710357083333" "-0.962774019444444" "-0.970921587777778" "-0.978402956527778" "-0.984007704722222" "-0.961142911805556" "-0.956537051666667" "-0.96368606375" "-0.980482834444444" "-0.980112732777778" "-0.978710762916667" "-0.949666685694444" "-0.949666685694444" "-0.977727082222222" "-0.922340505277778" "-0.978545891527778" "-0.964590430138889" "-0.923923991944444" "-0.9733485275" "-0.973215319722222" "-0.980745097361111" "-0.979138685972222" "-0.959991907083333" "-0.960015831111111" "-0.951817028194444" "-0.947885954305556" "-0.970653822222222" "-0.928422001666667" "-0.971674881527778"
"16.LAYING" "16" "LAYING" "-0.107310493242857" "-0.973691429428571" "-0.0199270225714286" "0.893884468571429" "-0.963761977857143" "0.0132805054325714" "-0.00154105089764286" "-0.988416723857143" "-0.113675060885714" "0.0966210349428571" "-0.977010769857143" "-0.0347735325871429" "-0.0576790435142857" "-0.985835459428571" "-0.957895927714286" "-0.957895927714286" "-0.987891003571429" "-0.959020036285714" "-0.988212425428571" "-0.963635575142857" "-0.974580069142857" "-0.971409075142857" "-0.1830181401" "0.130679193077143" "0.202862735615714" "-0.984752927142857" "-0.985544945285714" "-0.989287359142857" "-0.0185799188572857" "0.0652078600842857" "-0.295045326942857" "-0.976092920571429" "-0.985957788" "-0.977509583571429" "-0.2155078006" "0.100235755224429" "0.215136258811429" "-0.958111895857143" "-0.0463650085142857" "-0.98724716" "-0.553806615487143" "-0.958975084" "-0.191358404112857" "-0.988058401142857" "-0.365432493727143" "-0.943061150285714" "-0.965490276285714" "-0.974437036714286" "-0.966087103857143" "-0.967886002" "-0.964981881714286" "-0.984867286857143" "-0.987644127" "-0.988500214571429" "-0.970747514" "-0.984781484857143" "-0.976903497285714" "-0.989046576" "-0.994465157714286" "-0.986822302857143" "-0.962725308285714" "-0.962725308285714" "-0.989288162428571" "-0.953565518857143" "-0.989730747857143" "-0.937083636714286" "-0.962524372714286" "-0.977683506285714" "-0.986215013" "-0.988348904571429" "-0.986900581" "-0.968135251857143" "-0.985730995857143" "-0.977681883285714" "-0.960269622571429" "-0.985167570857143" "-0.963656248" "-0.987092844714286"
"17.LAYING" "17" "LAYING" "-0.107006279704225" "-0.972960567323944" "0.658792072253521" "0.722657502112676" "-0.961063222394366" "0.00706867100408451" "-0.000143542544507042" "-0.981489017183099" "-0.0944580192535211" "0.111440490309859" "-0.975893061830986" "-0.0361961143943662" "-0.0604927046338028" "-0.980792372112676" "-0.948257993521127" "-0.948257993521127" "-0.980126745352113" "-0.959325498732394" "-0.982038121126761" "-0.954648102253521" "-0.965406091549296" "-0.972438525352113" "0.0546075608732394" "0.0834467170676056" "-0.0783041638661972" "-0.977212387746479" "-0.98038005915493" "-0.983213244366197" "0.0279305879725352" "0.0265752327492958" "-0.386055989887324" "-0.973669098591549" "-0.976164852112676" "-0.977203498309859" "0.0154847631971831" "0.131970584167183" "0.108567614478873" "-0.949042531690141" "0.0948450789295775" "-0.979657231408451" "-0.534150484889718" "-0.96002383915493" "0.165431068957183" "-0.981983437605634" "-0.252152574239437" "-0.944792875211268" "-0.953476700140845" "-0.97524074" "-0.961466681267606" "-0.957164565211268" "-0.961383043098592" "-0.976960542816901" "-0.98281300056338" "-0.982174484366197" "-0.971484336197183" "-0.976200771267606" "-0.97784902" "-0.983135596619718" "-0.988221713380282" "-0.982452402394366" "-0.952567018732394" "-0.952567018732394" "-0.98174378084507" "-0.956335585211268" "-0.983713471830986" "-0.942791615915493" "-0.950116956478873" "-0.973878915774648" "-0.978343915774648" "-0.983854158873239" "-0.978823768309859" "-0.970627806901408" "-0.978357126056338" "-0.974239642676056" "-0.953155166760563" "-0.977635731830986" "-0.962943675352113" "-0.981054675352113"
"18.LAYING" "18" "LAYING" "-0.107698927907692" "-0.984527649230769" "0.719755403692308" "0.605495317692308" "-0.982715987538462" "0.0117018961415385" "-0.00121344813430769" "-0.985921071076923" "-0.0837587308153846" "0.0937781948153846" "-0.992872598" "-0.0393440191846154" "-0.0593135986615385" "-0.996104441384615" "-0.986464542615385" "-0.986464542615385" "-0.989526277538462" "-0.980560877846154" "-0.992153054" "-0.984909884615385" "-0.988606906307692" "-0.984321858307692" "0.264460073876923" "0.324275538923077" "-0.150568736030769" "-0.985865325230769" "-0.989116865846154" "-0.986641245846154" "0.0551692814758462" "0.166856209441538" "-0.328749717907692" "-0.985611171384615" "-0.984999291538462" "-0.993019371692308" "-0.0556054116769231" "0.193083855989231" "-0.1530203013" "-0.987648484461539" "-0.521407872685077" "-0.989710656769231" "-0.606679164476923" "-0.981468841692308" "-0.372665763193846" "-0.992737961692308" "-0.528792103261538" "-0.986160920923077" "-0.987658662307692" "-0.985619913846154" "-0.994093522615385" "-0.990957249538462" "-0.983089310153846" "-0.985554339384615" "-0.990660246153846" "-0.986032578307692" "-0.984202872923077" "-0.985108386307692" "-0.992943644615385" "-0.990547638769231" "-0.992548101846154" "-0.996092236153846" "-0.988135346" "-0.988135346" "-0.990139056769231" "-0.978701801230769" "-0.992914792" "-0.986746450769231" "-0.987224804307692" "-0.985106123692308" "-0.986210701230769" "-0.990744752923077" "-0.983973453384615" "-0.983457774923077" "-0.986483048153846" "-0.992959560461538" "-0.985982565846154" "-0.987272124923077" "-0.982605601538462" "-0.991743037384615"
"19.LAYING" "19" "LAYING" "-0.10898146186747" "-0.965019579518072" "0.725646622771084" "0.68762385253012" "-0.958959611084337" "0.011149573306747" "-0.000988690855325301" "-0.983605223493976" "-0.0952628014096386" "0.10860511373494" "-0.981357611445783" "-0.0371476597051807" "-0.0599161477951807" "-0.976105663493976" "-0.963193489036145" "-0.963193489036145" "-0.980668287831325" "-0.955906646506024" "-0.980245510843374" "-0.972798824096386" "-0.985340447349398" "-0.962085001204819" "0.292492930166145" "0.293722260911807" "0.128741947493976" "-0.974878270963855" "-0.986506488795181" "-0.985278006987952" "0.0838227031284337" "0.117028928487952" "-0.447778103963855" "-0.972061003493976" "-0.97393233253012" "-0.983944795060241" "-0.156450013338554" "0.0518654912277108" "-0.404137478337349" "-0.964056773975904" "-0.222431522048193" "-0.979452188433735" "-0.432144144839759" "-0.957496024457831" "-0.209962663819277" "-0.97932784746988" "-0.280196131144578" "-0.973449968554217" "-0.984672837228916" "-0.966065250481928" "-0.986993149638554" "-0.988819031566265" "-0.959901653373494" "-0.974524522650602" "-0.988260181084337" "-0.984671570240964" "-0.963617705662651" "-0.973197523855422" "-0.983350229277108" "-0.984607728915663" "-0.986958363975904" "-0.980639914578313" "-0.966179098915663" "-0.966179098915663" "-0.983827168674699" "-0.950544964457831" "-0.982729094578313" "-0.974832075662651" "-0.984740998192771" "-0.97272602626506" "-0.975964111566265" "-0.988558703373494" "-0.981621859879518" "-0.959831365783133" "-0.975417523855422" "-0.980554742289157" "-0.968460893012048" "-0.977153598313253" "-0.962316613614458" "-0.97831503313253"
"20.LAYING" "20" "LAYING" "-0.104274322538235" "-0.962249114705882" "0.864882956617647" "0.477573305" "-0.928674215147059" "0.00110822495382353" "-0.00309891846569118" "-0.984270728235294" "-0.0954899626029412" "0.123680209926471" "-0.984477414264706" "-0.038776298" "-0.0610028293088235" "-0.989283577352941" "-0.939489444558824" "-0.939489444558824" "-0.980161687058824" "-0.962153597941176" "-0.981079301617647" "-0.965595958382353" "-0.976392651323529" "-0.960997907205882" "0.274452420529412" "0.276898539791176" "-0.159242073702941" "-0.9772207075" "-0.982876212058823" "-0.986213883088235" "0.0212201874367647" "0.0284929205607353" "-0.479616387411765" "-0.973120029558823" "-0.972278603529412" "-0.985154588529412" "-0.0784003340588235" "0.00832392052941177" "-0.295225749294118" "-0.9418940855" "-0.379900699535294" "-0.979565196911765" "-0.501124962323529" "-0.964205915441177" "-0.338730019985294" "-0.981986152941177" "-0.371133188558824" "-0.964098180294118" "-0.972571998382353" "-0.964414126323529" "-0.976018476911765" "-0.9765185525" "-0.930141535588235" "-0.977002606764706" "-0.984989224117647" "-0.986051348382353" "-0.972941910294118" "-0.972409893529412" "-0.985761729705882" "-0.981540062058823" "-0.986670534411765" "-0.990280672352941" "-0.943963237808824" "-0.943963237808824" "-0.983516001176471" "-0.960549114264706" "-0.984525877647059" "-0.964960988382353" "-0.971901324705882" "-0.963679333676471" "-0.978451446764706" "-0.985707806323529" "-0.982195622941176" "-0.973092518088235" "-0.974995267058824" "-0.983019540735294" "-0.946325052801471" "-0.976327301029412" "-0.965730693823529" "-0.980120932941177"
"21.LAYING" "21" "LAYING" "-0.103253832233333" "-0.955019866222222" "0.599992678" "0.788251027111111" "-0.945905270555556" "0.0119943671007778" "-0.0139053438591111" "-0.984826520888889" "-0.113800486377778" "0.0980906517" "-0.975411857555556" "-0.0346275066055556" "-0.0601398663555556" "-0.984643717333333" "-0.942186431444444" "-0.942186431444444" "-0.978552618777778" "-0.949289148" "-0.982246471555556" "-0.960069247" "-0.961772190555556" "-0.950929451222222" "0.0857486930922889" "0.0249888787754444" "0.552489291002222" "-0.972039417111111" "-0.981630805333333" "-0.987061376777778" "-0.0257551308055556" "0.043929421471" "-0.518263915444444" "-0.964968005222222" "-0.980811216111111" "-0.976226919888889" "-0.407760367" "0.266238545" "0.107811552811111" "-0.944449070888889" "-0.00792135559222222" "-0.977604878888889" "-0.54126255885" "-0.949736575111111" "-0.0178603447082222" "-0.982305117444444" "-0.417421846622222" "-0.956959422222222" "-0.945653787777778" "-0.956999151" "-0.983732936111111" "-0.952416332444444" "-0.946880752222222" "-0.971584753222222" "-0.983977644222222" "-0.985904785222222" "-0.952147091444444" "-0.981345430888889" "-0.976540860555556" "-0.981998497777778" "-0.988749495666667" "-0.985676068333333" "-0.948401086333333" "-0.948401086333333" "-0.980999945444444" "-0.942641777555556" "-0.984139153666667" "-0.957258971111111" "-0.940919006555556" "-0.965318956111111" "-0.973164432777778" "-0.984925270666667" "-0.983367151777778" "-0.946599855444444" "-0.983270707333333" "-0.974203569444444" "-0.946628195" "-0.975974013888889" "-0.953274624" "-0.981990066777778"
"22.LAYING" "22" "LAYING" "-0.110800924652778" "-0.947735251944444" "0.632484075694444" "0.771903907083333" "-0.928781249027778" "0.00459834754236111" "-0.00467438744166667" "-0.970355191527778" "-0.09257231175" "0.145003879319444" "-0.956641905833333" "-0.037608730565" "-0.0702723568194445" "-0.972092602916667" "-0.909407761152778" "-0.909407761152778" "-0.959849821805556" "-0.923911565972222" "-0.974201690972222" "-0.925524703472222" "-0.954219235555556" "-0.945656808055556" "0.0878775831008333" "0.214869419902778" "-0.106213690341667" "-0.954833264305556" "-0.970918941666667" "-0.974126068055556" "-0.12196479475" "0.0415523452236111" "-0.513077228611111" "-0.964698258611111" "-0.942570240416667" "-0.958030986944444" "-0.143181333825" "0.0627250150652778" "-0.272891153616667" "-0.913267251263889" "-0.278505469194444" "-0.955635614444444" "-0.328525493905556" "-0.923552358194444" "-0.17454390165" "-0.972789020833333" "-0.231390879340278" "-0.913276301666667" "-0.942945807916667" "-0.951892509166667" "-0.958826938556944" "-0.952435389166667" "-0.9301109425" "-0.955151526805556" "-0.974527011944444" "-0.974091655972222" "-0.9618849625" "-0.933251870694444" "-0.962410074444444" "-0.980484171388889" "-0.978636301805555" "-0.976485437361111" "-0.917642628402778" "-0.917642628402778" "-0.964046739583333" "-0.916688690138889" "-0.9763915825" "-0.912562856666667" "-0.941163951388889" "-0.951341364027778" "-0.9589609575" "-0.976833164027778" "-0.966695239027778" "-0.960711254583333" "-0.936965638611111" "-0.952677292638889" "-0.920659416944444" "-0.957782481388889" "-0.932371164583333" "-0.974043669583333"
"23.LAYING" "23" "LAYING" "-0.104256776291667" "-0.956756363194444" "0.438434067361111" "0.918782825277778" "-0.947948758194444" "0.01535144005125" "-0.00628235060277778" "-0.986360446805556" "-0.105052917" "0.111078594708333" "-0.981849400972222" "-0.0372449750569444" "-0.0621991626111111" "-0.985027850416667" "-0.957871990555555" "-0.957871990555555" "-0.986685651527778" "-0.957227585972222" "-0.981314831666667" "-0.982072295833333" "-0.977515213888889" "-0.952410957638889" "0.0637688819034028" "0.298416658291667" "0.510439775152778" "-0.988230264166667" "-0.982415511805556" "-0.987840852638889" "0.0982745766404167" "0.230107945944444" "-0.423098754722222" "-0.96846913625" "-0.984238807777778" "-0.982665212638889" "-0.1472313939875" "0.289184530733333" "0.125001186541667" "-0.958465695416667" "-0.0197199681944444" "-0.986540200694444" "-0.565525758152778" "-0.959025538194444" "-0.113561930647222" "-0.98158514125" "-0.243692515281944" "-0.976309827361111" "-0.973223495416667" "-0.958334581527778" "-0.982794562916667" "-0.976780462083333" "-0.950194523055556" "-0.988611616666667" "-0.984663476666667" "-0.986648318055556" "-0.959195236388889" "-0.983920132638889" "-0.981940282777778" "-0.979427763472222" "-0.994908984861111" "-0.986379030972222" "-0.962635340694444" "-0.962635340694444" "-0.987796881388889" "-0.951060511805556" "-0.982674511944444" "-0.974304149166667" "-0.972261283055556" "-0.967492734027778" "-0.989995616944444" "-0.985502011944444" "-0.984693773888889" "-0.954997309583333" "-0.98531784125" "-0.983382319305556" "-0.962806348333333" "-0.983733857777778" "-0.964217814305556" "-0.980413197638889"
"24.LAYING" "24" "LAYING" "-0.107236237236111" "-0.967984021111111" "0.738430699305556" "0.683839909722222" "-0.960412164305556" "0.0119819524179167" "-0.00589225849902778" "-0.98636543375" "-0.0955538053611111" "0.111730746333333" "-0.982651720138889" "-0.0382323710416667" "-0.0624116966805556" "-0.979865720555556" "-0.969354834166667" "-0.969354834166667" "-0.983605927361111" "-0.957829934722222" "-0.978659102222222" "-0.980830362083333" "-0.976634815694444" "-0.965167081805556" "0.2808890233625" "0.242669191758333" "0.502539822361111" "-0.982140613888889" "-0.981549689583333" "-0.988140517777778" "0.0753041126791667" "0.0862692032513889" "-0.501705098055556" "-0.966111980277778" "-0.981093036111111" "-0.984713284166667" "-0.1812152290875" "0.258571516181528" "-0.387469200263889" "-0.971063024027778" "-0.233081737958333" "-0.98328511625" "-0.583401354930556" "-0.961369084583333" "-0.238225404256944" "-0.980096981111111" "-0.451357498511111" "-0.983126461944444" "-0.973566958888889" "-0.9690830625" "-0.993454358055556" "-0.979239668194444" "-0.961454228888889" "-0.982430495" "-0.983087366805556" "-0.987228251944444" "-0.960299550972222" "-0.98170136125" "-0.983610711805556" "-0.978091312777778" "-0.992381595972222" "-0.981103341111111" "-0.972781687361111" "-0.972781687361111" "-0.985499857777778" "-0.954137391666667" "-0.980959939166667" "-0.984571808472222" "-0.973057781805556" "-0.974397679583333" "-0.984124532361111" "-0.983185637916667" "-0.984673354444444" "-0.95779294875" "-0.983602745694445" "-0.980890148055556" "-0.97076625875" "-0.980633247916667" "-0.962669676111111" "-0.978338455138889"
"25.LAYING" "25" "LAYING" "-0.100428830260274" "-0.909116474109589" "0.620658919917808" "0.526353818315068" "-0.829554947808219" "0.0284619311524658" "-0.0307179435315068" "-0.973323412328767" "-0.0716401726150685" "0.139718671465753" "-0.889769639726027" "-0.0426718870280822" "-0.0596922147205479" "-0.957381145068493" "-0.649254767945205" "-0.649254767945205" "-0.961931605342466" "-0.856017369726027" "-0.96830952260274" "-0.78494581909589" "-0.816197953561644" "-0.902547712465753" "-0.0800093983775342" "-0.0315562255205479" "0.212654213164384" "-0.946802003561644" "-0.962632674520548" "-0.976423984657534" "-0.279813645884932" "-0.109253586720137" "-0.465079725287671" "-0.946259639315069" "-0.924536860547945" "-0.891308069041096" "-0.262888528465753" "-0.139861213767123" "0.037020046209589" "-0.651353241643836" "0.147285130479452" "-0.963601212876712" "-0.38530612569589" "-0.850661340684931" "0.0951670277808219" "-0.970457947534247" "-0.338868353287671" "-0.691770680561644" "-0.717262004013699" "-0.912033638767123" "-0.643578361424658" "-0.610161166287671" "-0.832322144109589" "-0.945687169726027" "-0.96783552630137" "-0.973145083424658" "-0.936630803287671" "-0.91092799" "-0.890885558767123" "-0.971564323013699" "-0.974242254520548" "-0.959560843287671" "-0.661237970684932" "-0.661237970684932" "-0.96455088" "-0.835520636164384" "-0.971440798630137" "-0.67238425569863" "-0.694100368012329" "-0.922846383424658" "-0.948414293561644" "-0.971885370136986" "-0.970199494520548" "-0.932293334794521" "-0.915467504246575" "-0.892477543424658" "-0.729012588630137" "-0.959533660547945" "-0.878780731780822" "-0.966963721232877"
"26.LAYING" "26" "LAYING" "-0.105002540289474" "-0.969445445263158" "0.803015011578947" "0.614523405921053" "-0.944472488552632" "0.0124420033513158" "-0.00614755098663158" "-0.989315824868421" "-0.0903229228815789" "0.152436344328947" "-0.990328197763158" "-0.0396682720394737" "-0.0711533355789474" "-0.992665154868421" "-0.964355190394737" "-0.964355190394737" "-0.989101949473684" "-0.965676821973684" "-0.989917354473684" "-0.983664034342105" "-0.984923123552632" "-0.967971891447368" "0.274378315092105" "0.374613940986842" "0.122781579986842" "-0.987115080789474" "-0.987308252236842" "-0.990410106973684" "0.127044302263158" "0.148820983839737" "-0.431575690605263" "-0.983127999342105" "-0.970171219605263" "-0.990970119605263" "-0.0665477247486842" "0.206193013839342" "-0.275023586371053" "-0.966576631710526" "-0.423488804371053" "-0.987901463289474" "-0.548042853328947" "-0.96613921868421" "-0.139948201565789" "-0.989628012236842" "-0.347428451671053" "-0.983231351842105" "-0.984500013157895" "-0.971671041052632" "-0.987887995263158" "-0.984081708947368" "-0.947793568289474" "-0.987182887763158" "-0.989064628947368" "-0.989800510789474" "-0.979325678815789" "-0.969302237763158" "-0.990652428157895" "-0.989063341973684" "-0.993759841842105" "-0.993368223552632" "-0.968990059868421" "-0.968990059868421" "-0.990104935131579" "-0.960300208026316" "-0.991096956315789" "-0.983317083947368" "-0.984854487894737" "-0.973581740657895" "-0.988238648552632" "-0.989370490789474" "-0.987924911184211" "-0.977491843421053" "-0.971789046710526" "-0.990202101447368" "-0.967948516184211" "-0.986573304210526" "-0.971497204473684" "-0.989293996578947"
